strain,stage,hour,medianLength,medianWidth
lon-3,L4,36,319,2.14478114478114
lon-3,L4,36,313,2.13961038961039
lon-3,L4,36,307,2.15740740740741
lon-3,L4,36,314.5,2.201078167115905
lon-3,L4,36,327.5,2.210903594151605
lon-3,L4,36,317,2.201787297905725
lon-3,L4,36,321,2.23055555555556
lon-3,L4,36,336,2.16778523489933
lon-3,L4,37,355,2.21296296296296
lon-3,L4,37,337,2.26666666666667
lon-3,L4,37,357,2.3553830227743298
lon-3,L4,37,332,2.297532850630195
lon-3,L4,37,342,2.22248506688239
lon-3,L4,37,367,2.4033483929433697
lon-3,L4,37,343,2.35446685878963
lon-3,L4,37,333,2.219780375420175
lon-3,L4,37,325.5,2.195134147182565
lon-3,L4,37,353,2.34031413612565
lon-3,L4,37,340,2.2513426309197797
lon-3,L4,37,317,2.20529801324503
lon-3,L4,37,342,2.2233676975945
lon-3,L4,37,342,2.20113314447592
lon-3,L4,37,335,2.26621160409556
lon-3,L4,37,328,2.2358803986711
lon-3,L4,37,355,2.2382271468144
lon-3,L4,37,336.5,2.17230603448276
lon-3,L4,37,338.5,2.21904898485997
lon-3,L4,37,338,2.28915662650602
lon-3,L4,37,346,2.27906976744186
lon-3,L4,37,331,2.16913946587537
lon-3,L4,38,356,2.3471177944862154
lon-3,L4,38,376,2.44110854503464
lon-3,L4,38,360,2.38544474393531
lon-3,L4,38,348.5,2.370093159010035
lon-3,L4,38,351,2.32823033707865
lon-3,L4,38,365,2.27520435967302
lon-3,L4,38,356,2.3607409089189098
lon-3,L4,38,352,2.290389395194695
lon-3,L4,38,366,2.40848806366048
lon-3,L4,38,390,2.44722222222222
lon-3,L4,38,365,2.38352272727273
lon-3,L4,38,380,2.46039603960396
lon-3,L4,38,335,2.33333333333333
lon-3,L4,38,334,2.29518072289157
lon-3,L4,38,365,2.4605399185260852
lon-3,L4,38,343.5,2.2282906843512347
lon-3,L4,38,373,2.35014005602241
lon-3,L4,38,387,2.344108948076745
lon-3,L4,38,368,2.30878859857482
lon-3,L4,38,348.5,2.262305194805195
lon-3,L4,38,379.5,2.480113062790225
lon-3,L4,38,364,2.37637362637363
lon-3,L4,39,378,2.5235513420288953
lon-3,L4,39,352.5,2.3953722405301
lon-3,L4,39,373,2.42521994134897
lon-3,L4,39,378,2.3695652173913
lon-3,L4,39,364,2.34315476190476
lon-3,L4,39,361.5,2.39146554230881
lon-3,L4,39,364,2.46703296703297
lon-3,L4,39,362,2.395501770047715
lon-3,L4,39,369,2.52207792207792
lon-3,L4,39,370,2.66265060240964
lon-3,L4,39,374.5,2.5179681706691
lon-3,L4,39,376.5,2.446497906769915
lon-3,L4,39,383,2.36127167630058
lon-3,L4,39,367,2.44547158494527
lon-3,L4,39,390,2.51434034416826
lon-3,L4,39,379,2.37203166226913
lon-3,L4,39,397,2.39592760180995
lon-3,L4,39,363,2.384468069434555
lon-3,L4,39,375,2.49866666666667
lon-3,L4,39,374,2.44973544973545
lon-3,L4,39,381,2.446238601823705
lon-3,L4,39,367.5,2.4002573114605052
lon-3,L4,40,391,2.61431870669746
lon-3,L4,40,371,2.64285714285714
lon-3,L4,40,384.5,2.63310904349506
lon-3,L4,40,374.5,2.553670736333185
lon-3,L4,40,390,2.5778364116095
lon-3,L4,40,376,2.5356630339132202
lon-3,L4,40,383,2.549522116557325
lon-3,L4,40,381,2.62894736842105
lon-3,L4,40,395,2.66390980481957
lon-3,L4,40,389.5,2.6174982653125554
lon-3,L4,40,382,2.60411311053985
lon-3,L4,40,378.5,2.499696417729205
lon-3,L4,40,370,2.5632183908046
lon-3,L4,40,386.5,2.584650761713135
lon-3,L4,40,393.5,2.712521853146855
lon-3,L4,40,376,2.5357367702504803
lon-3,L4,40,399,2.61521184560781
lon-3,L4,40,390,2.456840602284525
lon-3,L4,40,403,2.6974358974359
lon-3,L4,40,379,2.53562005277045
lon-3,L4,40,391.5,2.64001335301146
lon-3,L4,40,395.5,2.56646286231884
lon-3,L4,41,400,2.7506038647343
lon-3,L4,41,396,2.64171122994652
lon-3,L4,41,387,2.665773011617515
lon-3,L4,41,407,2.68796068796069
lon-3,L4,41,382,2.56282722513089
lon-3,L4,41,407,2.81589555522957
lon-3,L4,41,390,2.7880579297245953
lon-3,L4,41,395,2.77088337205182
lon-3,L4,41,395.5,2.80995395193339
lon-3,L4,41,380,2.70542635658915
lon-3,L4,41,405,2.71604938271605
lon-3,L4,41,404,2.77456245504675
lon-3,L4,41,384.5,2.74001625671473
lon-3,L4,41,404,2.76545842217484
lon-3,L4,41,400,2.8379746835443
lon-3,L4,41,389.5,2.7579958546907797
lon-3,L4,41,407,2.75572519083969
lon-3,L4,41,398,2.787631784459195
lon-3,L4,41,420.5,2.8885658201447697
lon-3,L4,41,407,2.71491228070175
lon-3,L4,41,389.5,2.70292898710774
lon-3,L4,41,404,2.82560137457045
lon-3,L4,42,417.5,2.92266301869585
lon-3,L4,42,405,2.78260869565217
lon-3,L4,42,417,2.8495145631068
lon-3,L4,42,406,2.8798955613577
lon-3,L4,42,422,2.84862385321101
lon-3,L4,42,437.5,2.9020438732122154
lon-3,L4,42,406,2.87696335078534
lon-3,L4,42,431,3.0166270783848
lon-3,L4,42,420,2.830860986547085
lon-3,L4,42,419.5,2.7714756791505
lon-3,L4,42,415,2.88433734939759
lon-3,L4,42,431.5,2.7865907232723597
lon-3,L4,42,404,2.7242206235012
lon-3,L4,42,423,2.804214608920495
lon-3,L4,42,418.5,2.8567224801061046
lon-3,L4,42,402,2.87114845938375
lon-3,L4,42,431,2.81590909090909
lon-3,L4,42,426,2.76053639846743
lon-3,L4,42,415,2.794988066825775
lon-3,L4,42,420.5,2.8863417897457904
lon-3,L4,42,435,2.85547785547786
lon-3,L4,42,441.5,2.928388998035365
N2,L1,1,99.5,1.09023066485753
N2,L1,1,103,1.08346153846154
N2,L1,1,101,1.08571428571429
N2,L1,1,100,1.08771929824561
N2,L1,1,98,1.11224489795918
N2,L1,1,106.5,1.1342279001972049
N2,L1,1,101,1.0908715596330252
N2,L1,1,100,1.061624649859945
N2,L1,1,98,1.09345794392523
N2,L1,1,101,1.12631578947368
N2,L1,1,99,1.1164148351648349
N2,L1,1,104,1.141363796753705
N2,L1,1,103.5,1.0755372945638402
N2,L1,1,106,1.14851485148515
N2,L1,1,106,1.12727623085076
N2,L1,1,101,1.16528925619835
N2,L1,1,103,1.157921097241485
N2,L1,1,101,1.14432989690722
N2,L1,1,103,1.12213740458015
N2,L1,1,105.5,1.0852875727490598
N2,L1,1,100,1.14583333333333
N2,L1,1,100.5,1.109064390665515
N2,L1,2,108.5,1.166012396694215
N2,L1,2,102,1.13274336283186
N2,L1,2,104,1.11538461538462
N2,L1,2,107,1.12871287128713
N2,L1,2,112.5,1.184963458249105
N2,L1,2,118,1.12389380530973
N2,L1,2,108.5,1.1921897810219
N2,L1,2,108,1.136
N2,L1,2,100.5,1.1486842105263149
N2,L1,2,109,1.15239104116223
N2,L1,2,108,1.16666666666667
N2,L1,2,108,1.12264150943396
N2,L1,2,111,1.14018691588785
N2,L1,2,110,1.14424410540915
N2,L1,2,106,1.15314160102583
N2,L1,2,113,1.18446601941748
N2,L1,2,111.5,1.16585291425084
N2,L1,2,105,1.09090909090909
N2,L1,2,104.5,1.1246330275229348
N2,L1,2,107,1.15789473684211
N2,L1,2,116.5,1.148293208767515
N2,L1,2,108,1.12389380530973
N2,L1,3,106,1.13972023422251
N2,L1,3,109,1.125
N2,L1,3,104,1.123910675381265
N2,L1,3,105,1.1360139860139848
N2,L1,3,100,1.13084112149533
N2,L1,3,106,1.1313632441760149
N2,L1,3,105,1.0990099009901
N2,L1,3,107,1.12264150943396
N2,L1,3,105,1.15044247787611
N2,L1,3,104,1.12173913043478
N2,L1,3,109,1.14814814814815
N2,L1,3,111,1.16101694915254
N2,L1,3,107,1.13157894736842
N2,L1,3,106,1.15315315315315
N2,L1,3,109.5,1.12386417981827
N2,L1,3,105.5,1.11694860117111
N2,L1,3,110,1.13392857142857
N2,L1,3,107,1.1214953271028
N2,L1,3,107,1.174578996361175
N2,L1,3,105,1.16
N2,L1,3,101,1.12871287128713
N2,L1,3,108,1.1628762541806
N2,L1,4,109,1.18348623853211
N2,L1,4,111,1.10377358490566
N2,L1,4,112,1.1640625
N2,L1,4,112.5,1.16510290556901
N2,L1,4,112.5,1.19900803410395
N2,L1,4,115,1.13861386138614
N2,L1,4,113.5,1.132007175347555
N2,L1,4,113,1.20472440944882
N2,L1,4,120,1.19
N2,L1,4,115.5,1.1904797601199402
N2,L1,4,118,1.144
N2,L1,4,115,1.162541254125415
N2,L1,4,114,1.17272727272727
N2,L1,4,114,1.15929203539823
N2,L1,4,118,1.18340978593272
N2,L1,4,115,1.17647058823529
N2,L1,4,119.5,1.181510416666665
N2,L1,4,112,1.1587592835299252
N2,L1,4,118.5,1.17356636597938
N2,L1,4,112,1.14285714285714
N2,L1,4,117,1.176370830977955
N2,L1,4,112,1.1865671641791
N2,L1,5,117,1.193223443223445
N2,L1,5,119,1.23809523809524
N2,L1,5,125,1.21487603305785
N2,L1,5,116.5,1.17812599936041
N2,L1,5,116,1.17692307692308
N2,L1,5,117,1.20325203252033
N2,L1,5,118.5,1.2181694915254249
N2,L1,5,120,1.20338983050847
N2,L1,5,115,1.21100917431193
N2,L1,5,112,1.19607843137255
N2,L1,5,122,1.22606320488722
N2,L1,5,120,1.1965811965812
N2,L1,5,118,1.20720720720721
N2,L1,5,121,1.22018348623853
N2,L1,5,119.5,1.20859895682411
N2,L1,5,123.5,1.192491228070175
N2,L1,5,115,1.21359223300971
N2,L1,5,117,1.23622047244094
N2,L1,5,116.5,1.18623787044322
N2,L1,5,115,1.16822429906542
N2,L1,5,117.5,1.2123421939935701
N2,L1,5,121.5,1.19286680189317
N2,L1,6,126,1.272
N2,L1,6,121.5,1.216791744840525
N2,L1,6,117.5,1.25507246376812
N2,L1,6,126,1.24817518248175
N2,L1,6,120,1.24626865671642
N2,L1,6,113,1.20512820512821
N2,L1,6,121,1.2436974789916
N2,L1,6,123.5,1.2144474637681149
N2,L1,6,125,1.2520325203252
N2,L1,6,121,1.25225225225225
N2,L1,6,118.5,1.26888341543514
N2,L1,6,120,1.2170023181686451
N2,L1,6,122.5,1.23075662208235
N2,L1,6,125,1.23809523809524
N2,L1,6,126,1.2695652173913
N2,L1,6,129,1.232061220433315
N2,L1,6,123,1.27966101694915
N2,L1,6,126,1.24786324786325
N2,L1,6,122.5,1.22311111111111
N2,L1,6,122,1.2406015037594
N2,L1,6,126,1.25373134328358
N2,L1,6,124,1.2725778842862
N2,L1,7,119.5,1.28974984746797
N2,L1,7,126,1.27777777777778
N2,L1,7,129.5,1.29432968606197
N2,L1,7,129.5,1.27465171593612
N2,L1,7,129,1.28358208955224
N2,L1,7,128,1.266728447866175
N2,L1,7,131,1.263326156455925
N2,L1,7,124,1.297337006427915
N2,L1,7,119,1.23703703703704
N2,L1,7,127,1.28571428571429
N2,L1,7,121.5,1.264812257512985
N2,L1,7,130.5,1.297755382501145
N2,L1,7,135,1.33561643835616
N2,L1,7,130,1.28057553956835
N2,L1,7,126,1.2728605805384299
N2,L1,7,127,1.26666666666667
N2,L1,7,129,1.28070175438596
N2,L1,7,132.5,1.2590817087461401
N2,L1,7,131.5,1.332134292565945
N2,L1,7,128.5,1.2833989501312302
N2,L1,7,121,1.25
N2,L1,7,131,1.22448979591837
N2,L1,8,135,1.338425847337745
N2,L1,8,133,1.334640558230105
N2,L1,8,137,1.29496402877698
N2,L1,8,146,1.36764705882353
N2,L1,8,131.5,1.323783087141865
N2,L1,8,137,1.33333333333333
N2,L1,8,133,1.312454212454215
N2,L1,8,135,1.32846715328467
N2,L1,8,143.5,1.319852941176475
N2,L1,8,132.5,1.32679069767442
N2,L1,8,141.5,1.33762067341653
N2,L1,8,131,1.34193548387097
N2,L1,8,140.5,1.35149577529116
N2,L1,8,134,1.33582089552239
N2,L1,8,133,1.35036496350365
N2,L1,8,141.5,1.34708047515476
N2,L1,8,141,1.34931506849315
N2,L1,8,137,1.331165501165505
N2,L1,8,139,1.35172413793103
N2,L1,8,146,1.36486486486486
N2,L1,8,144,1.35507246376812
N2,L1,8,132,1.34328358208955
N2,L1,9,140.5,1.37527399091152
N2,L1,9,145,1.43421052631579
N2,L1,9,143,1.41216216216216
N2,L1,9,145,1.408916312520435
N2,L1,9,153,1.40353881278539
N2,L1,9,153,1.39716312056738
N2,L1,9,137,1.35632670334321
N2,L1,9,149,1.39877300613497
N2,L1,9,140,1.34946160718484
N2,L1,9,143,1.40421037296037
N2,L1,9,150,1.39160839160839
N2,L1,9,138,1.43150684931507
N2,L1,9,136.5,1.436231884057975
N2,L1,9,142,1.38194444444444
N2,L1,9,141,1.37267080745342
N2,L1,9,138,1.36912751677852
N2,L1,9,145,1.36619718309859
N2,L1,9,150,1.36538461538462
N2,L1,9,153,1.39697749809306
N2,L1,9,144,1.37434578000616
N2,L1,9,139,1.38775510204082
N2,L1,9,136,1.3849624060150352
N2,L1,10,139,1.36551724137931
N2,L1,10,139,1.42491002820737
N2,L1,10,148,1.42253521126761
N2,L1,10,153,1.404203170629955
N2,L1,10,144,1.36875
N2,L1,10,138,1.37593984962406
N2,L1,10,144,1.397314911366005
N2,L1,10,143,1.37037037037037
N2,L1,10,148.5,1.40738708084079
N2,L1,10,142,1.40490797546012
N2,L1,10,142,1.37931034482759
N2,L1,10,144,1.4015530402737602
N2,L1,10,146.5,1.385176306063335
N2,L1,10,140,1.3870935617188649
N2,L1,10,143,1.40490797546012
N2,L1,10,144,1.40714285714286
N2,L1,10,145.5,1.3900448218919599
N2,L1,10,145,1.39310344827586
N2,L1,10,140,1.39093782929399
N2,L1,10,144,1.40689655172414
N2,L1,10,143,1.38888888888889
N2,L1,10,142.5,1.415562287012495
N2,L1,11,149.5,1.4494435612082701
N2,L1,11,152,1.456606271200465
N2,L1,11,149.5,1.444482041862035
N2,L1,11,160,1.3806451612903201
N2,L1,11,151.5,1.4442350188483002
N2,L1,11,150,1.44630219391366
N2,L1,11,145,1.42758620689655
N2,L1,11,155,1.45454545454545
N2,L1,11,151.5,1.44434440988705
N2,L1,11,150,1.48
N2,L1,11,154,1.435567953173585
N2,L1,11,156,1.46938775510204
N2,L1,11,154,1.42105263157895
N2,L1,11,161,1.49295774647887
N2,L1,11,153.5,1.442369337979095
N2,L1,11,151.5,1.4754801971783098
N2,L1,11,150,1.47826086956522
N2,L1,11,155,1.45679012345679
N2,L1,11,151.5,1.46986863711002
N2,L1,11,150,1.46059555897831
N2,L1,11,154,1.46762589928058
N2,L1,11,151.5,1.4339961336647349
N2,L1,12,158,1.51700680272109
N2,L1,12,156,1.4808123249299698
N2,L1,12,154,1.5
N2,L1,12,155.5,1.51296367603645
N2,L1,12,154,1.47978199718706
N2,L1,12,158,1.51965537968343
N2,L1,12,158.5,1.485530351953505
N2,L1,12,154.5,1.4745644599303152
N2,L1,12,149,1.47651006711409
N2,L1,12,157,1.53939393939394
N2,L1,12,148,1.42537313432836
N2,L1,12,152,1.47953216374269
N2,L1,12,159,1.44565217391304
N2,L1,12,152,1.50335570469799
N2,L1,12,156,1.50943396226415
N2,L1,12,138,1.43478260869565
N2,L1,12,166.5,1.4761719165219849
N2,L1,12,156,1.46478873239437
N2,L1,12,164.5,1.4926890756302549
N2,L1,12,161,1.48260230335702
N2,L1,12,155,1.45774255729278
N2,L1,12,151,1.44910179640719
N2,L1,13,156,1.48148148148148
N2,L1,13,153,1.48148148148148
N2,L1,13,157,1.463160198424275
N2,L1,13,159,1.454756097560975
N2,L1,13,159,1.50335570469799
N2,L1,13,155,1.48125
N2,L1,13,163.5,1.5360580625288751
N2,L1,13,159.5,1.4604387432608301
N2,L1,13,149.5,1.44081931906704
N2,L1,13,155.5,1.5206804805289051
N2,L1,13,160,1.53993865030675
N2,L1,13,152.5,1.47905179615706
N2,L1,13,155,1.49685534591195
N2,L1,13,163.5,1.50595238095238
N2,L1,13,150,1.48598918811685
N2,L1,13,156,1.46875
N2,L1,13,156.5,1.48141924895471
N2,L1,13,160.5,1.502810488302715
N2,L1,13,155,1.46621621621622
N2,L1,13,156.5,1.5573017408123802
N2,L1,13,155,1.498427672955975
N2,L1,13,159.5,1.54243827160494
N2,L2,14,153,1.46039847497233
N2,L2,14,159,1.4717857142857151
N2,L2,14,149,1.47445255474453
N2,L2,14,155,1.47486033519553
N2,L2,14,161,1.48717948717949
N2,L2,14,158,1.42057789328849
N2,L2,14,158,1.51152489894212
N2,L2,14,154.5,1.519433417538795
N2,L2,14,155,1.48795180722892
N2,L2,14,160.5,1.49846625766871
N2,L2,14,159.5,1.457064132604355
N2,L2,14,154,1.5151311866428152
N2,L2,14,159,1.46913580246914
N2,L2,14,164,1.51408450704225
N2,L2,14,154,1.47587072824544
N2,L2,14,162,1.4971098265896
N2,L2,14,156,1.44870951832977
N2,L2,14,155,1.4731945758435852
N2,L2,14,165.5,1.453804347826085
N2,L2,14,153.5,1.4291158536585349
N2,L2,14,150,1.4852229299363051
N2,L2,14,162,1.47457627118644
N2,L2,15,154.5,1.46792096792097
N2,L2,15,160,1.4101966873706
N2,L2,15,152,1.4013207405177601
N2,L2,15,149,1.4148606170899152
N2,L2,15,148.5,1.40652435875366
N2,L2,15,150.5,1.424533657745335
N2,L2,15,153.5,1.436342932706435
N2,L2,15,150,1.46540880503145
N2,L2,15,163,1.4601226993865
N2,L2,15,152,1.45394736842105
N2,L2,15,152,1.42748091603053
N2,L2,15,153,1.45751633986928
N2,L2,15,156,1.471484222828205
N2,L2,15,157.5,1.4478195221600498
N2,L2,15,153,1.46938775510204
N2,L2,15,152,1.412272813328285
N2,L2,15,160.5,1.482012279249445
N2,L2,15,157,1.4239526007456051
N2,L2,15,152,1.43786982248521
N2,L2,15,156,1.47770700636943
N2,L2,15,150,1.450699043414275
N2,L2,15,158,1.45
N2,L2,16,166,1.28930817610063
N2,L2,16,164.5,1.327683615819205
N2,L2,16,162,1.3302195405641148
N2,L2,16,158.5,1.3457586849033598
N2,L2,16,169,1.38624338624339
N2,L2,16,163.5,1.4073163154352
N2,L2,16,156,1.36263736263736
N2,L2,16,161.5,1.40394511149228
N2,L2,16,158,1.34403880070547
N2,L2,16,156,1.3712443584784
N2,L2,16,164,1.40200576122906
N2,L2,16,160,1.375
N2,L2,16,161.5,1.3462301025321501
N2,L2,16,161.5,1.389075316927665
N2,L2,16,165,1.2972972972973
N2,L2,16,166,1.3261217948717952
N2,L2,16,154,1.35002397219226
N2,L2,16,163.5,1.37759319765382
N2,L2,16,158.5,1.407534002705975
N2,L2,16,175,1.34567901234568
N2,L2,16,166,1.3645807770961151
N2,L2,16,165.5,1.39364010047956
N2,L2,17,186,1.3625730994152
N2,L2,17,168,1.36475409836066
N2,L2,17,168,1.2970533461492249
N2,L2,17,181,1.42035398230089
N2,L2,17,157,1.33168316831683
N2,L2,17,163,1.3180176565008002
N2,L2,17,173,1.35542168674699
N2,L2,17,170,1.3312101910828
N2,L2,17,183.5,1.3697252779232851
N2,L2,17,181,1.34857142857143
N2,L2,17,172,1.3945950864422199
N2,L2,17,173,1.360840812470475
N2,L2,17,179.5,1.30893750440358
N2,L2,17,172.5,1.3271223132828198
N2,L2,17,163,1.318642774062225
N2,L2,17,179,1.39837978769632
N2,L2,17,180,1.3885714285714301
N2,L2,17,186,1.35227272727273
N2,L2,17,177,1.35754189944134
N2,L2,17,181,1.352418707346445
N2,L2,17,188,1.36711711711712
N2,L2,17,186,1.35960591133005
N2,L2,18,176,1.3952380952381
N2,L2,18,186,1.44324324324324
N2,L2,18,171,1.46
N2,L2,18,185.5,1.394710157174245
N2,L2,18,188,1.37614678899083
N2,L2,18,172,1.37096774193548
N2,L2,18,187.5,1.47625551082998
N2,L2,18,188,1.47027027027027
N2,L2,18,188,1.5
N2,L2,18,184.5,1.445953828206545
N2,L2,18,186,1.41293532338308
N2,L2,18,189,1.37704918032787
N2,L2,18,189,1.404492009873975
N2,L2,18,182,1.33653846153846
N2,L2,18,197.5,1.43766603719233
N2,L2,18,180.5,1.3994047619047598
N2,L2,18,183,1.42857142857143
N2,L2,18,196,1.44019138755981
N2,L2,18,187,1.38144329896907
N2,L2,18,181,1.33128834355828
N2,L2,18,188.5,1.429951752158455
N2,L2,18,183.5,1.41081081081081
N2,L2,19,189,1.53179190751445
N2,L2,19,217,1.51619834710744
N2,L2,19,199,1.4572864321608
N2,L2,19,193,1.46852233132721
N2,L2,19,196,1.5380867682313801
N2,L2,19,189,1.5026455026455
N2,L2,19,192,1.47619047619048
N2,L2,19,189,1.4569346864428852
N2,L2,19,193,1.52571428571429
N2,L2,19,199,1.54189944134078
N2,L2,19,198,1.48876404494382
N2,L2,19,194,1.6608056265984699
N2,L2,19,195,1.428185258605155
N2,L2,19,213,1.47461988304094
N2,L2,19,201,1.56521739130435
N2,L2,19,206,1.47321428571429
N2,L2,19,201,1.49492864424057
N2,L2,19,205.5,1.501509705248025
N2,L2,19,202,1.4971098265896
N2,L2,19,206,1.48792270531401
N2,L2,19,195,1.5280093798853551
N2,L2,19,204.5,1.49720869847452
N2,L2,20,218,1.58823529411765
N2,L2,20,200,1.51674641148325
N2,L2,20,214.5,1.618741765480895
N2,L2,20,212,1.61699559658337
N2,L2,20,207.5,1.5672854133754601
N2,L2,20,231,1.632839815588355
N2,L2,20,210,1.546875
N2,L2,20,215.5,1.6578937145520949
N2,L2,20,207,1.55072463768116
N2,L2,20,209,1.614901355670675
N2,L2,20,215,1.60747950819672
N2,L2,20,220.5,1.652794849282995
N2,L2,20,222,1.63366336633663
N2,L2,20,205.5,1.56235054997609
N2,L2,20,220,1.59183673469388
N2,L2,20,222,1.61616161616162
N2,L2,20,211.5,1.543650627615065
N2,L2,20,219,1.63709677419355
N2,L2,20,216,1.59348643197653
N2,L2,20,224,1.63076923076923
N2,L2,20,219,1.59174311926605
N2,L2,20,206,1.5600390009750251
N2,L2,21,214,1.6551724137931
N2,L2,21,203,1.68159544012586
N2,L2,21,221,1.62626262626263
N2,L2,21,208,1.59900441114862
N2,L2,21,203,1.6579289076448651
N2,L2,21,221,1.669438073394495
N2,L2,21,208,1.65929203539823
N2,L2,21,204,1.60655737704918
N2,L2,21,208.5,1.648736529171315
N2,L2,21,204.5,1.641190596562185
N2,L2,21,223,1.641957922587805
N2,L2,21,230,1.6281910441515
N2,L2,21,225.5,1.665394402035625
N2,L2,21,206,1.67535725973601
N2,L2,21,217,1.67487684729064
N2,L2,21,211,1.609461306029755
N2,L2,21,223,1.69469026548673
N2,L2,21,222,1.64298334174659
N2,L2,21,221.5,1.67865416436845
N2,L2,21,228.5,1.619379487385185
N2,L2,21,240.5,1.626534627244005
N2,L2,21,220,1.72413793103448
N2,L2,22,231,1.76842105263158
N2,L2,22,217,1.78477077705387
N2,L2,22,232,1.69396551724138
N2,L2,22,230,1.65044110015568
N2,L2,22,229,1.7411132194813401
N2,L2,22,212,1.7442164309107349
N2,L2,22,222,1.76829268292683
N2,L2,22,223,1.75900847390512
N2,L2,22,216,1.73842537959248
N2,L2,22,212,1.71078431372549
N2,L2,22,232,1.71505376344086
N2,L2,22,220,1.76734693877551
N2,L2,22,229,1.77014925373134
N2,L2,22,233,1.7
N2,L2,22,233,1.81196581196581
N2,L2,22,231.5,1.75581482593037
N2,L2,22,223,1.72139303482587
N2,L2,22,217,1.72233893557423
N2,L2,22,226.5,1.740828601315005
N2,L2,22,224,1.7217558721601849
N2,L2,22,225,1.70982142857143
N2,L2,22,229.5,1.752645187629705
N2,L3,23,219,1.74162679425837
N2,L3,23,226.5,1.804867933570495
N2,L3,23,232,1.77607559596249
N2,L3,23,230.5,1.716440006534345
N2,L3,23,228,1.76470588235294
N2,L3,23,232,1.83265306122449
N2,L3,23,226,1.74008810572687
N2,L3,23,234,1.78542510121457
N2,L3,23,220,1.77777777777778
N2,L3,23,225,1.86585365853659
N2,L3,23,225,1.79946898895497
N2,L3,23,221,1.75265017667845
N2,L3,23,226.5,1.740940847694455
N2,L3,23,221,1.75324675324675
N2,L3,23,229,1.77142857142857
N2,L3,23,224,1.80090497737557
N2,L3,23,227,1.87698412698413
N2,L3,23,224,1.8021386430678499
N2,L3,23,227,1.70990237099024
N2,L3,23,235,1.80425531914894
N2,L3,23,230,1.8077992009727302
N2,L3,23,229,1.76848874598071
N2,L3,24,232,1.81896551724138
N2,L3,24,234,1.74380165289256
N2,L3,24,227.5,1.7844500632111249
N2,L3,24,239,1.82272727272727
N2,L3,24,232,1.6875
N2,L3,24,230.5,1.804761904761905
N2,L3,24,243,1.76923076923077
N2,L3,24,224.5,1.7752777982191499
N2,L3,24,240.5,1.813154251761525
N2,L3,24,228,1.810105363984675
N2,L3,24,233,1.7381974248927
N2,L3,24,231,1.79183673469388
N2,L3,24,227,1.70982871425421
N2,L3,24,255,1.7613903484513251
N2,L3,24,240.5,1.75325384997516
N2,L3,24,236.5,1.792114695340505
N2,L3,24,226,1.736084652934875
N2,L3,24,233,1.795190131641855
N2,L3,24,229,1.76958525345622
N2,L3,24,249,1.75416666666667
N2,L3,24,242.5,1.7531209987195902
N2,L3,24,232,1.6975730994152052
N2,L3,25,267,1.72614107883817
N2,L3,25,239,1.74137931034483
N2,L3,25,240.5,1.74785288048631
N2,L3,25,232,1.739401042719155
N2,L3,25,241.5,1.779654804744765
N2,L3,25,246,1.7242757242757198
N2,L3,25,230,1.7381974248927
N2,L3,25,255,1.75675675675676
N2,L3,25,246,1.759198145638125
N2,L3,25,228.5,1.765660809778455
N2,L3,25,233.5,1.7215799086758001
N2,L3,25,222,1.69847587313341
N2,L3,25,238,1.7212389380531
N2,L3,25,244,1.77433628318584
N2,L3,25,237,1.75285171102662
N2,L3,25,254,1.75892857142857
N2,L3,25,239,1.768117526975795
N2,L3,25,238,1.68100358422939
N2,L3,25,244.5,1.693829877601455
N2,L3,25,244,1.71784232365145
N2,L3,25,257.5,1.69989508655359
N2,L3,25,244,1.74545454545455
N2,L3,26,246,1.76347305389222
N2,L3,26,250,1.70629370629371
N2,L3,26,267,1.78521126760563
N2,L3,26,235,1.81318681318681
N2,L3,26,259,1.73529411764706
N2,L3,26,241,1.66783216783217
N2,L3,26,231,1.70925110132159
N2,L3,26,249,1.7576308388778399
N2,L3,26,246,1.73609908193314
N2,L3,26,253.5,1.76319699754902
N2,L3,26,240,1.74519230769231
N2,L3,26,250,1.77902621722846
N2,L3,26,272,1.75757575757576
N2,L3,26,244,1.75688073394495
N2,L3,26,251,1.82481751824818
N2,L3,26,251,1.743140625
N2,L3,26,239,1.7314635093167698
N2,L3,26,250,1.74242424242424
N2,L3,26,259,1.7247457100706551
N2,L3,26,250.5,1.685007649158595
N2,L3,26,259,1.77430555555556
N2,L3,26,267,1.71538461538462
N2,L3,27,269,1.76702508960573
N2,L3,27,253.5,1.737244103248775
N2,L3,27,247,1.80971659919028
N2,L3,27,241,1.75862068965517
N2,L3,27,255,1.69348659003831
N2,L3,27,249.5,1.8217881112176402
N2,L3,27,270,1.791610921501705
N2,L3,27,266,1.82231404958678
N2,L3,27,253,1.77238805970149
N2,L3,27,265,1.79693486590038
N2,L3,27,265,1.80968858131488
N2,L3,27,251,1.830555555555555
N2,L3,27,255,1.84469696969697
N2,L3,27,266,1.802963953815825
N2,L3,27,266.5,1.81000564181814
N2,L3,27,258.5,1.7610590519606601
N2,L3,27,267,1.86223916733227
N2,L3,27,269,1.8
N2,L3,27,267,1.7538583447674352
N2,L3,27,267,1.71748878923767
N2,L3,27,245.5,1.721320346320345
N2,L3,27,260.5,1.776932165693635
N2,L3,28,269.5,1.9020658263305301
N2,L3,28,267,1.88059701492537
N2,L3,28,264,1.8619561216815201
N2,L3,28,274,1.88294314381271
N2,L3,28,264,1.8995983935743
